discret;9;adj
direâ;9;nr
direction;9;nom
dait;9;nr
curiositã;9;nr
croisã;9;nr
coutume;9;nom
court;9;adj
couler;9;ver
coude;9;nom
convulsivement;9;adv
considã;9;nr
clairã;9;nr
cinquante;9;adj_num
chacune;9;pro_ind
certaines;9;adj_ind
certain;9;adj_ind
celaâ;9;nr
cas;9;nom
carte;9;nom
cadavre;9;nom
bruyant;9;adj
briotta;9;nr
borne;9;nom
bois;9;nom
blanc_bec;9;nom
bizarre;9;adj
binocle;9;nom
bijoutier;9;nom
besogne;9;nom
barrer;9;ver
ballot;9;nom
avancer;9;ver
assassin;9;nom
apparaître;9;ver
apathie;9;nom
anmoins;9;nr
angoisse;9;nom
aider;9;ver
admirer;9;ver
acheter;9;ver
aboyer;9;ver
2;9;num
zo;8;nr
walter;8;nom
vengeance;8;nom
usage;8;nom
tourdi;8;nr
tonnement;8;nr
teuse;8;nr
telle;8;adj_ind
tableau;8;nom
surprise;8;nom
sur_le_champ;8;adv
stupã;8;nr
soupirer;8;ver
souffler;8;ver
soie;8;nom
situation;8;nom
sinon;8;con
singuliã;8;nr
sie;8;nr
sanglant;8;adj
rienâ;8;nr
retraite;8;nom
restã;8;nr
repoussant;8;adj
renversã;8;nr
remarquer;8;ver
relevã;8;nr
regretter;8;ver
regret;8;nom
recouvrir;8;ver
rangã;8;nr
rage;8;nom
quinze;8;adj_num
puisque;8;con
psaume;8;nom
prouver;8;ver
principal;8;adj
pourvoir;8;ver
poste;8;nom
portrait;8;nom
portant;8;adj
plongã;8;nr
pierre;8;nom
peter;8;nr
peau;8;nom
pareil;8;adj
ouïr;8;ver
obstacle;8;nom
nes;8;nr
nef;8;nom
naã;8;nr
muraille;8;nom
mors;8;nom
modã;8;nr
mer;8;nom
marier;8;ver
marche;8;nom
marchandise;8;nom
loignã;8;nr
limite;8;nom
libre;8;adj
leâ;8;nr
lant;8;nr
ivre;8;adj
interroger;8;ver
incertitude;8;nom
imiter;8;ver
illustre;8;adj
ignoble;8;adj
iciâ;8;nr
hautain;8;adj
hardi;8;adj
guerre;8;nom
genou;8;nom
filou;8;nom
fil;8;nom
fatigue;8;nom
fameux;8;adj
extã;8;nr
exclamation;8;nom
ennui;8;nom
endormir;8;ver
employer;8;ver
emphase;8;nom
effie;8;nr
dur;8;adj
douzaine;8;nom
douteux;8;adj
douter;8;ver
dos;8;nom
domestique;8;nom
difficile;8;adj
damoiseau;8;nom
dain;8;nr
daigner;8;ver
coutait;8;nr
cou;8;nom
corde;8;nom
convenir;8;ver
contessa;8;nr
contempler;8;ver
connaissance;8;nom
congrã;8;nr
confiance;8;nom
complet;8;adj
commerce;8;nom
commencã;8;nr
commencer;8;ver
coffret;8;nom
clat;8;nr
citã;8;nr
ches;8;nr
chassã;8;nr
chappait;8;nr
chait;8;nr
chagrin;8;nom
cha;8;nr
cercle;8;nom
cents;8;adj_num
cauteleux;8;adj
cabaret;8;nom
cab;8;nom
brown;8;nr
bris;8;nom
bow;8;nr
bondir;8;ver
black;8;adj
bataille;8;nom
autrui;8;pro_ind
assommer;8;ver
art;8;nom
annonã;8;nr
amitiã;8;nr
alitã;8;nr
aimable;8;adj
adieu;8;ono
3;8;num
york;7;nom
west;7;nr
voyage;7;nom
voiler;7;ver
verie;7;nr
vent;7;nom
ue;7;nr
travail;7;nom
train;7;nom
touffe;7;nom
